,Humidity9am,Temp9am,RainToday,RainTomorrow
65505,62.0,14.5,0,1
65506,58.0,10.5,1,0
65507,68.0,12.1,0,0
65508,72.0,11.6,0,0
65509,73.0,11.5,0,0
65510,71.0,12.2,0,0
65511,55.0,14.6,0,1
65512,66.0,10.3,1,1
65513,68.0,11.3,1,0
65514,76.0,10.7,0,0
65515,71.0,11.5,0,1
65516,83.0,11.2,1,0
65517,78.0,12.5,0,1
65518,84.0,11.4,1,1
65519,85.0,12.8,1,0
65520,69.0,15.5,0,0
65521,65.0,13.4,0,0
65522,67.0,12.8,0,0
65523,58.0,10.0,0,0
65524,55.0,11.4,0,0
65525,47.0,14.4,0,0
65526,34.0,19.4,0,0
65527,72.0,15.6,0,1
65528,56.0,8.8,1,1
65529,65.0,10.4,1,0
65530,76.0,11.7,0,0
65531,70.0,12.5,0,0
65532,51.0,18.1,0,0
65533,36.0,19.9,0,0
65534,66.0,13.3,0,0
65535,66.0,11.0,0,1
65536,86.0,8.7,1,0
65537,83.0,8.7,0,0
65538,76.0,10.2,0,1
65539,73.0,9.6,1,1
65540,90.0,7.3,1,1
65541,86.0,10.0,1,0
65542,74.0,11.7,0,1
65543,73.0,10.8,1,0
65544,51.0,16.2,0,0
65545,51.0,18.2,0,0
65546,67.0,11.1,0,0
65547,77.0,11.4,0,1
65548,79.0,13.9,1,0
65549,74.0,12.3,0,0
65550,64.0,12.4,0,0
65551,74.0,10.4,0,0
65552,42.0,14.4,0,0
65553,42.0,16.6,0,0
65554,48.0,19.6,0,0
65555,64.0,10.7,0,1
65556,72.0,10.1,1,0
65557,75.0,11.4,0,0
65558,72.0,13.7,0,0
65559,38.0,22.2,0,0
65560,34.0,23.1,0,1
65561,75.0,13.2,1,0
65562,79.0,10.8,0,0
65563,57.0,13.1,0,0
65564,48.0,19.5,0,0
65565,33.0,22.7,0,0
65566,66.0,19.4,0,0
65567,81.0,14.5,0,1
65568,80.0,15.2,1,0
65569,50.0,14.0,0,0
65570,70.0,12.7,0,0
65571,47.0,16.7,0,0
65572,38.0,18.1,0,0
65573,50.0,14.1,0,0
65574,65.0,13.1,0,0
65575,69.0,13.7,0,0
65576,53.0,13.6,0,0
65577,67.0,13.2,0,1
65578,92.0,11.0,1,0
65579,60.0,15.1,0,0
65580,44.0,19.3,0,0
65581,59.0,17.1,0,0
65582,52.0,14.9,0,0
65583,70.0,14.9,0,0
65584,38.0,24.8,0,0
65585,76.0,15.9,0,0
65586,78.0,14.1,0,1
65587,97.0,15.6,1,1
65588,82.0,17.3,1,0
65589,46.0,28.4,0,0
65590,55.0,26.9,0,0
65591,67.0,17.1,0,0
65592,56.0,16.6,0,0
65593,33.0,22.1,0,0
65594,22.0,31.6,0,0
65595,69.0,20.3,0,0
65596,70.0,18.3,0,0
65597,72.0,18.9,0,0
65598,74.0,19.2,0,0
65599,53.0,14.0,0,0
65600,54.0,15.8,0,0
65601,16.0,27.6,0,0
65602,57.0,17.2,0,0
65603,67.0,15.8,0,0
65604,46.0,15.7,0,0
65605,48.0,18.9,0,0
65606,69.0,17.8,0,0
65607,48.0,23.1,0,0
65608,29.0,27.5,0,0
65609,64.0,15.9,0,0
65610,59.0,17.2,0,0
65611,79.0,17.6,0,0
65612,67.0,16.6,0,0
65613,57.0,17.5,0,0
65614,52.0,21.3,0,0
65615,26.0,25.3,0,0
65616,61.0,16.2,0,0
65617,87.0,16.5,0,0
65618,78.0,16.8,0,1
65619,56.0,14.9,1,0
65620,55.0,16.2,0,0
65621,56.0,19.9,0,0
65622,64.0,16.3,0,0
65623,62.0,16.3,0,0
65624,74.0,15.7,0,0
65625,44.0,22.9,0,0
65626,47.0,22.3,0,0
65627,43.0,23.8,0,0
65628,38.0,26.9,0,0
65629,86.0,20.0,0,0
65630,39.0,26.4,0,0
65631,65.0,22.8,0,0
65632,52.0,25.2,0,0
65633,40.0,27.4,0,0
65634,44.0,25.6,0,0
65635,55.0,16.6,0,0
65636,72.0,16.2,0,0
65637,78.0,15.6,0,1
65638,66.0,13.1,1,1
65639,95.0,11.9,1,1
65640,80.0,13.7,1,0
65641,54.0,17.9,0,0
65642,73.0,18.5,0,1
65643,69.0,15.2,1,0
65644,64.0,16.1,0,0
65645,59.0,17.5,0,0
65646,73.0,14.9,0,0
65647,56.0,19.3,0,0
65648,32.0,24.7,0,1
65649,77.0,14.6,1,0
65650,68.0,12.6,0,0
65651,60.0,14.8,0,1
65652,81.0,14.1,1,1
65653,76.0,12.1,1,0
65654,73.0,16.5,0,1
65655,78.0,12.4,1,0
65656,75.0,10.9,0,0
65657,88.0,11.8,0,0
65658,68.0,16.3,0,0
65659,49.0,20.9,0,1
65660,83.0,16.1,1,0
65661,78.0,17.5,0,0
65662,73.0,17.8,0,0
65663,78.0,15.1,0,0
65664,81.0,14.9,0,1
65665,48.0,18.6,1,0
65666,63.0,16.9,0,0
65667,91.0,13.4,0,1
65668,74.0,13.7,1,0
65669,70.0,13.5,0,1
65670,99.0,11.8,1,1
65671,48.0,12.6,1,0
65672,71.0,12.1,0,0
65673,55.0,13.1,0,0
65674,91.0,11.8,0,1
65675,75.0,13.4,1,0
65676,48.0,15.7,0,1
65677,65.0,14.4,1,0
65678,65.0,17.3,0,0
65679,60.0,18.0,0,0
65680,42.0,18.2,0,0
65681,63.0,13.3,0,0
65682,71.0,12.3,0,0
65683,63.0,12.3,0,1
65684,72.0,10.3,1,0
65685,51.0,13.0,0,0
65686,58.0,10.6,0,0
65687,60.0,11.7,0,0
65688,65.0,9.5,0,0
65689,75.0,12.0,0,0
65690,49.0,16.5,0,0
65691,59.0,17.7,0,0
65692,62.0,16.7,0,0
65693,50.0,17.9,0,0
65694,47.0,16.3,0,0
65695,64.0,14.0,0,0
65696,64.0,9.7,0,0
65697,82.0,9.7,0,1
65698,75.0,11.8,1,1
65699,86.0,11.1,1,0
65700,77.0,10.8,0,0
65701,75.0,11.3,0,0
65702,77.0,10.4,0,1
65703,82.0,9.8,1,0
65704,84.0,8.5,0,0
65705,93.0,9.4,0,0
65706,92.0,8.6,0,0
65707,77.0,12.7,0,0
65708,70.0,12.9,0,0
65709,92.0,10.6,0,0
65710,71.0,10.2,0,0
65711,76.0,11.1,0,0
65712,70.0,14.4,0,1
65713,83.0,15.4,1,1
65714,97.0,13.2,1,1
65715,96.0,9.8,1,0
65716,78.0,11.4,0,0
65717,88.0,11.9,0,0
65718,85.0,11.2,0,0
65719,76.0,12.5,0,1
65720,74.0,12.3,1,0
65721,65.0,8.6,0,0
65722,71.0,7.7,0,0
65723,79.0,8.9,0,0
65724,77.0,11.2,0,0
65725,96.0,9.4,0,1
65726,95.0,11.4,1,1
65727,86.0,11.3,1,0
65728,87.0,8.0,0,0
65729,95.0,8.5,0,0
65730,90.0,7.4,0,1
65731,96.0,8.9,1,0
65732,91.0,6.8,0,0
65733,81.0,5.3,0,0
65734,81.0,6.3,0,0
65735,71.0,6.7,0,0
65736,79.0,4.5,0,0
65737,100.0,4.6,0,0
65738,95.0,8.6,0,0
65739,79.0,6.4,0,0
65740,58.0,10.7,0,0
65741,76.0,7.8,0,0
65742,87.0,7.4,0,0
65743,81.0,10.9,0,0
65744,72.0,12.7,0,0
65745,70.0,13.2,0,0
65746,86.0,8.5,0,0
65747,72.0,9.0,0,0
65748,52.0,9.1,0,0
65749,79.0,8.9,0,1
65750,83.0,6.4,1,0
65751,73.0,6.7,0,0
65752,83.0,5.2,0,0
65753,71.0,6.0,0,0
65754,79.0,7.0,0,0
65755,79.0,9.3,0,0
65756,81.0,12.1,0,1
65757,83.0,13.5,1,0
65758,79.0,12.8,0,0
65759,83.0,12.3,0,0
65760,81.0,12.8,0,0
65761,71.0,16.4,0,1
65762,70.0,13.8,1,1
65763,85.0,7.7,1,1
65764,76.0,6.1,1,0
65765,76.0,7.9,0,1
65766,89.0,9.1,1,0
65767,82.0,9.6,0,0
65768,75.0,7.8,0,0
65769,88.0,8.5,0,0
65770,71.0,9.7,0,0
65771,51.0,11.7,0,1
65772,81.0,12.2,1,0
65773,83.0,9.5,0,0
65774,79.0,7.1,0,0
65775,79.0,7.7,0,0
65776,61.0,10.5,0,1
65777,73.0,8.3,1,1
65778,69.0,9.7,1,0
65779,68.0,11.7,0,1
65780,65.0,11.8,1,0
65781,69.0,9.4,0,1
65782,85.0,8.0,1,1
65783,84.0,8.2,1,0
65784,68.0,11.1,0,0
65785,80.0,9.5,0,0
65786,58.0,13.7,0,0
65787,63.0,9.8,0,0
65788,56.0,12.2,0,1
65789,66.0,11.3,1,0
65790,73.0,8.6,0,0
65791,66.0,10.3,0,0
65792,64.0,12.4,0,0
65793,54.0,9.4,0,0
65794,65.0,7.8,0,0
65795,70.0,8.7,0,0
65796,65.0,10.7,0,0
65797,74.0,12.1,0,0
65798,78.0,12.4,0,0
65799,56.0,13.8,0,0
65800,73.0,12.4,0,0
65801,71.0,14.3,0,0
65802,71.0,15.8,0,0
65803,63.0,15.3,0,1
65804,62.0,14.8,1,0
65805,75.0,14.0,0,0
65806,44.0,17.3,0,0
65807,80.0,15.3,0,0
65808,75.0,16.9,0,0
65809,57.0,18.2,0,0
65810,63.0,17.5,0,1
65811,89.0,12.1,1,0
65812,69.0,11.7,0,0
65813,80.0,11.0,0,0
65814,38.0,16.0,0,0
65815,70.0,11.4,0,0
65816,56.0,12.7,0,0
65817,84.0,9.0,0,0
65818,55.0,8.1,0,0
65819,60.0,11.6,0,0
65820,61.0,16.4,0,1
65821,71.0,14.6,1,1
65822,90.0,11.5,1,0
65823,71.0,15.1,0,1
65824,71.0,11.1,1,0
65825,74.0,11.3,0,1
65826,75.0,11.7,1,1
65827,74.0,13.2,1,0
65828,61.0,17.3,0,0
65829,38.0,17.8,0,0
65830,44.0,19.6,0,1
65831,56.0,12.5,1,0
65832,59.0,11.9,0,1
65833,54.0,12.9,1,0
65834,57.0,13.3,0,0
65835,50.0,16.3,0,1
65836,65.0,12.9,1,0
65837,59.0,11.5,0,1
65838,67.0,10.3,1,0
65839,58.0,12.6,0,0
65840,56.0,12.8,0,0
65841,63.0,13.7,0,1
65842,83.0,9.5,1,0
65843,71.0,13.0,0,0
65844,55.0,15.9,0,0
65845,75.0,16.1,0,1
65846,64.0,12.3,1,0
65847,60.0,14.1,0,0
65848,79.0,13.3,0,1
65849,70.0,9.4,1,1
65850,63.0,11.9,1,0
65851,47.0,12.6,0,1
65852,55.0,11.7,1,0
65853,58.0,11.1,0,0
65854,30.0,17.2,0,0
65855,34.0,20.3,0,0
65856,89.0,14.2,0,0
65857,85.0,12.0,0,1
65858,96.0,11.6,1,1
65859,66.0,8.3,1,0
65860,65.0,10.5,0,0
65861,68.0,11.7,0,0
65862,75.0,11.5,0,0
65863,87.0,11.3,0,1
65864,69.0,11.6,1,0
65865,62.0,11.9,0,0
65866,89.0,11.1,0,0
65867,72.0,12.9,0,0
65868,52.0,18.5,0,0
65869,54.0,13.0,0,1
65870,61.0,12.2,1,0
65871,70.0,12.1,0,0
65872,31.0,19.9,0,0
65873,26.0,21.6,0,0
65874,89.0,13.9,0,1
65875,70.0,12.2,1,1
65876,90.0,10.3,1,0
65877,59.0,13.3,0,0
65878,71.0,14.2,0,1
65879,87.0,10.8,1,1
65880,72.0,12.3,1,0
65881,75.0,12.9,0,0
65882,68.0,13.3,0,0
65883,81.0,12.4,0,0
65884,78.0,14.2,0,0
65885,37.0,21.9,0,0
65886,71.0,14.0,0,0
65887,78.0,15.7,0,0
65888,67.0,14.4,0,0
65889,79.0,14.4,0,1
65890,94.0,11.8,1,0
65891,68.0,15.0,0,0
65892,44.0,20.4,0,0
65893,37.0,24.0,0,0
65894,24.0,24.2,0,1
65895,80.0,13.3,1,0
65896,74.0,12.8,0,0
65897,46.0,19.6,0,0
65898,26.0,25.2,0,0
65899,67.0,19.9,0,1
65900,77.0,19.9,1,1
65901,58.0,12.1,1,1
65902,58.0,12.5,1,0
65903,55.0,15.9,0,0
65904,35.0,22.6,0,0
65905,88.0,15.2,0,1
65906,49.0,13.9,1,0
65907,52.0,15.8,0,1
65908,59.0,14.6,1,0
65909,67.0,16.8,0,0
65910,60.0,13.7,0,0
65911,68.0,14.5,0,0
65912,74.0,14.8,0,0
65913,80.0,15.1,0,0
65914,88.0,14.2,0,0
65915,30.0,29.7,0,0
65916,55.0,23.3,0,0
65917,81.0,15.2,0,0
65918,88.0,19.1,0,0
65919,97.0,13.4,0,0
65920,53.0,15.5,0,0
65921,60.0,19.1,0,0
65922,29.0,22.2,0,0
65923,76.0,16.2,0,0
65924,41.0,24.3,0,0
65925,48.0,15.8,0,0
65926,64.0,14.1,0,0
65927,59.0,16.5,0,0
65928,30.0,21.7,0,1
65929,63.0,15.6,1,0
65930,66.0,16.7,0,0
65931,60.0,14.9,0,0
65932,48.0,17.3,0,0
65933,51.0,14.7,0,0
65934,54.0,13.6,0,0
65935,65.0,14.3,0,0
65936,64.0,18.6,0,0
65937,47.0,24.1,0,0
65938,79.0,17.4,0,0
65939,69.0,16.6,0,0
65940,77.0,16.7,0,0
65941,23.0,32.1,0,0
65942,22.0,34.9,0,0
65943,26.0,34.1,0,0
65944,11.0,34.6,0,0
65945,69.0,21.6,0,0
65946,56.0,16.5,0,0
65947,72.0,19.0,0,0
65948,68.0,16.0,0,0
65949,59.0,16.4,0,0
65950,66.0,16.1,0,1
65951,88.0,18.4,1,1
65952,56.0,15.8,1,0
65953,60.0,15.7,0,0
65954,40.0,23.5,0,0
65955,25.0,28.7,0,0
65956,70.0,17.8,0,0
65957,76.0,17.5,0,0
65958,76.0,19.8,0,0
65959,78.0,19.9,0,0
65960,51.0,23.9,0,0
65961,22.0,32.5,0,0
65962,55.0,17.8,0,0
65963,56.0,16.8,0,0
65964,33.0,23.0,0,0
65965,29.0,26.9,0,0
65966,76.0,20.2,0,0
65967,15.0,31.5,0,0
65968,57.0,16.9,0,0
65969,72.0,16.4,0,0
65970,83.0,18.6,0,0
65971,76.0,20.5,0,0
65972,67.0,21.4,0,0
65973,71.0,22.6,0,1
65974,91.0,15.5,1,0
65975,63.0,16.4,0,0
65976,77.0,16.7,0,0
65977,71.0,17.9,0,1
65978,62.0,13.9,1,0
65979,67.0,13.7,0,0
65980,91.0,13.1,0,0
65981,62.0,16.1,0,0
65982,78.0,16.2,0,0
65983,33.0,25.1,0,0
65984,85.0,15.0,0,0
65985,67.0,15.2,0,0
65986,63.0,15.5,0,0
65987,87.0,16.8,0,0
65988,78.0,16.9,0,0
65989,73.0,16.3,0,0
65990,47.0,24.2,0,0
65991,63.0,22.9,0,0
65992,49.0,16.0,0,0
65993,79.0,14.1,0,0
65994,81.0,18.2,0,0
65995,44.0,22.4,0,0
65996,39.0,25.3,0,0
65997,59.0,22.8,0,1
65998,78.0,15.2,1,0
65999,75.0,13.5,0,0
66000,77.0,16.7,0,0
66001,30.0,22.1,0,1
66002,66.0,13.2,1,0
66003,75.0,16.0,0,0
66004,67.0,15.9,0,0
66005,77.0,14.2,0,0
66006,60.0,16.7,0,0
66007,47.0,21.7,0,0
66008,72.0,12.4,0,0
66009,64.0,13.1,0,0
66010,83.0,12.2,0,0
66011,83.0,13.7,0,0
66012,84.0,16.5,0,1
66013,95.0,16.9,1,1
66014,94.0,15.9,1,0
66015,93.0,14.9,0,0
66016,94.0,16.4,0,0
66017,58.0,20.7,0,0
66018,49.0,24.0,0,0
66019,55.0,22.2,0,0
66020,71.0,14.4,0,0
66021,70.0,14.8,0,0
66022,88.0,15.8,0,0
66023,88.0,14.7,0,0
66024,65.0,19.2,0,0
66025,53.0,19.4,0,1
66026,94.0,16.5,1,1
66027,97.0,16.5,1,1
66028,94.0,16.5,1,1
66029,81.0,16.8,1,0
66030,85.0,14.0,0,0
66031,74.0,14.9,0,0
66032,78.0,14.3,0,0
66033,86.0,13.1,0,0
66034,64.0,16.3,0,0
66035,58.0,17.8,0,1
66036,66.0,12.6,1,0
66037,62.0,12.8,0,0
66038,52.0,13.6,0,1
66039,79.0,12.8,1,1
66040,80.0,13.4,1,0
66041,85.0,12.9,0,0
66042,69.0,10.4,0,0
66043,53.0,18.2,0,0
66044,64.0,12.1,0,0
66045,66.0,15.2,0,0
66046,71.0,17.8,0,1
66047,86.0,10.6,1,0
66048,71.0,9.9,0,0
66049,80.0,9.9,0,0
66050,88.0,9.4,0,1
66051,72.0,9.9,1,0
66052,66.0,12.4,0,0
66053,64.0,10.8,0,0
66054,68.0,12.0,0,0
66055,73.0,9.1,0,0
66056,55.0,12.3,0,1
66057,87.0,14.2,1,1
66058,80.0,12.5,1,0
66059,83.0,11.5,0,0
66060,74.0,13.8,0,0
66061,64.0,14.4,0,0
66062,59.0,16.1,0,0
66063,55.0,16.3,0,0
66064,58.0,15.9,0,0
66065,57.0,16.3,0,0
66066,65.0,15.6,0,0
66067,76.0,15.4,0,0
66068,77.0,14.1,0,0
66069,71.0,15.9,0,1
66070,86.0,15.2,1,0
66071,78.0,12.5,0,0
66072,88.0,13.8,0,0
66073,86.0,15.7,0,0
66074,81.0,16.1,0,0
66075,79.0,12.9,0,0
66076,81.0,10.9,0,0
66077,80.0,8.8,0,0
66078,83.0,11.4,0,1
66079,97.0,12.4,1,1
66080,90.0,10.4,1,1
66081,97.0,12.4,1,0
66082,84.0,11.5,0,1
66083,90.0,11.2,1,0
66084,90.0,9.3,0,0
66085,94.0,11.5,0,0
66086,65.0,11.7,0,0
66087,83.0,7.8,0,0
66088,81.0,10.5,0,0
66089,75.0,11.0,0,0
66090,74.0,11.3,0,1
66091,89.0,12.2,1,0
66092,92.0,10.4,0,1
66093,95.0,9.5,1,0
66094,83.0,10.7,0,1
66095,83.0,10.7,1,0
66096,68.0,11.2,0,0
66097,83.0,8.1,0,0
66098,83.0,10.4,0,0
66099,86.0,12.2,0,0
66100,85.0,11.5,0,0
66101,76.0,11.8,0,1
66102,80.0,8.3,1,1
66103,70.0,10.7,1,0
66104,62.0,11.2,0,0
66105,77.0,9.7,0,0
66106,83.0,9.3,0,1
66107,76.0,9.0,1,1
66108,74.0,8.4,1,0
66109,79.0,9.8,0,0
66110,72.0,11.0,0,0
66111,78.0,8.5,0,0
66112,83.0,7.5,0,0
66113,77.0,9.7,0,0
66114,79.0,9.7,0,0
66115,86.0,8.0,0,0
66116,78.0,9.5,0,0
66117,73.0,8.6,0,1
66118,69.0,10.5,1,0
66119,79.0,8.9,0,1
66120,81.0,6.5,1,1
66121,80.0,7.5,1,0
66122,94.0,8.4,0,0
66123,73.0,8.8,0,0
66124,84.0,9.7,0,0
66125,65.0,8.2,0,1
66126,85.0,5.9,1,1
66127,95.0,8.4,1,0
66128,87.0,8.3,0,0
66129,91.0,5.8,0,0
66130,100.0,4.9,0,0
66131,94.0,3.3,0,0
66132,83.0,9.2,0,0
66133,82.0,11.3,0,0
66134,75.0,12.3,0,0
66135,78.0,9.4,0,0
66136,75.0,9.1,0,0
66137,65.0,12.3,0,0
66138,70.0,14.5,0,0
66139,58.0,14.7,0,1
66140,63.0,6.9,1,1
66141,77.0,5.7,1,0
66142,66.0,4.5,0,0
66143,64.0,5.2,0,0
66144,81.0,9.1,0,0
66145,67.0,11.4,0,0
66146,77.0,10.7,0,0
66147,64.0,11.5,0,0
66148,62.0,10.9,0,0
66149,73.0,9.3,0,1
66150,92.0,5.6,1,1
66151,94.0,7.1,1,0
66152,83.0,8.0,0,0
66153,67.0,10.1,0,0
66154,84.0,7.4,0,0
66155,99.0,6.6,0,0
66156,80.0,9.8,0,0
66157,81.0,10.5,0,1
66158,83.0,10.5,1,0
66159,68.0,9.9,0,0
66160,87.0,9.3,0,0
66161,62.0,13.0,0,0
66162,63.0,12.8,0,0
66163,82.0,11.6,0,0
66164,89.0,11.5,0,1
66165,92.0,10.1,1,0
66166,80.0,11.9,0,0
66167,81.0,10.3,0,0
66168,100.0,8.2,0,0
66169,81.0,12.0,0,0
66170,58.0,14.8,0,0
66171,57.0,12.6,0,1
66172,78.0,9.9,1,1
66173,76.0,9.2,1,0
66174,83.0,8.8,0,0
66175,90.0,8.7,0,0
66176,84.0,9.7,0,0
66177,63.0,13.4,0,0
66178,57.0,14.5,0,0
66179,75.0,14.6,0,1
66180,59.0,13.6,1,1
66181,73.0,11.2,1,0
66182,70.0,10.2,0,0
66183,73.0,11.2,0,0
66184,62.0,12.9,0,0
66185,90.0,11.3,0,0
66186,85.0,12.6,0,1
66187,63.0,11.9,1,0
66188,62.0,10.8,0,0
66189,67.0,12.0,0,0
66190,77.0,11.5,0,0
66191,57.0,12.6,0,0
66192,63.0,13.7,0,0
66193,41.0,18.3,0,0
66194,43.0,19.2,0,1
66195,91.0,13.2,1,0
66196,78.0,12.6,0,0
66197,65.0,16.7,0,0
66198,52.0,18.2,0,0
66199,54.0,15.6,0,0
66200,51.0,17.6,0,1
66201,57.0,11.4,1,0
66202,70.0,12.5,0,0
66203,81.0,12.2,0,0
66204,50.0,18.7,0,0
66205,63.0,14.0,0,0
66206,55.0,18.1,0,1
66207,77.0,11.4,1,0
66208,67.0,12.9,0,0
66209,70.0,12.5,0,0
66210,40.0,18.9,0,0
66211,74.0,14.6,0,0
66212,82.0,13.7,0,1
66213,67.0,10.0,1,1
66214,62.0,11.5,1,0
66215,87.0,8.9,0,0
66216,65.0,12.7,0,1
66217,53.0,12.0,1,0
66218,48.0,16.7,0,0
66219,34.0,20.2,0,0
66220,49.0,11.9,0,0
66221,62.0,15.3,0,0
66222,48.0,20.3,0,0
66223,88.0,14.5,0,0
66224,74.0,18.4,0,0
66225,74.0,14.7,0,0
66226,72.0,13.6,0,1
66227,91.0,12.9,1,0
66228,58.0,13.8,0,0
66229,68.0,12.9,0,0
66230,63.0,14.6,0,0
66231,51.0,19.1,0,1
66232,85.0,12.6,1,0
66233,59.0,11.4,0,0
66234,63.0,12.3,0,0
66235,23.0,20.4,0,0
66236,57.0,13.1,0,0
66237,58.0,13.0,0,0
66238,29.0,23.2,0,0
66239,20.0,25.1,0,0
66240,56.0,14.7,0,0
66241,61.0,13.9,0,0
66242,49.0,14.3,0,0
66243,65.0,13.5,0,0
66244,58.0,18.6,0,0
66245,55.0,19.9,0,0
66246,57.0,13.2,0,1
66247,92.0,11.4,1,0
66248,70.0,14.5,0,0
66249,59.0,13.2,0,0
66250,64.0,15.6,0,0
66251,23.0,23.6,0,0
66252,71.0,16.1,0,0
66253,48.0,20.1,0,0
66254,61.0,19.1,0,0
66255,57.0,20.0,0,1
66256,62.0,14.2,1,0
66257,63.0,13.7,0,0
66258,56.0,14.1,0,0
66259,73.0,13.7,0,0
66260,82.0,14.3,0,0
66261,64.0,20.5,0,0
66262,54.0,24.0,0,0
66263,67.0,18.8,0,0
66264,85.0,16.8,0,1
66265,74.0,21.0,1,0
66266,84.0,17.8,0,1
66267,91.0,15.6,1,1
66268,92.0,14.0,1,0
66269,91.0,15.9,0,0
66270,62.0,16.1,0,0
66271,81.0,15.4,0,1
66272,82.0,16.1,1,0
66273,70.0,17.4,0,0
66274,40.0,22.2,0,0
66275,37.0,23.0,0,0
66276,73.0,17.7,0,0
66277,67.0,20.9,0,0
66278,50.0,15.3,0,0
66279,34.0,20.5,0,1
66280,58.0,14.7,1,0
66281,58.0,15.9,0,0
66282,54.0,21.2,0,0
66283,79.0,18.7,0,0
66284,58.0,23.5,0,1
66285,51.0,17.5,1,0
66286,67.0,17.9,0,1
66287,61.0,14.0,1,0
66288,59.0,15.2,0,0
66289,65.0,18.8,0,0
66290,25.0,22.4,0,1
66291,55.0,17.3,1,0
66292,54.0,15.7,0,0
66293,59.0,18.0,0,0
66294,57.0,22.6,0,0
66295,29.0,29.7,0,1
66296,80.0,15.9,1,0
66297,68.0,16.5,0,0
66298,69.0,19.4,0,0
66299,42.0,28.9,0,1
66300,49.0,27.0,1,1
66301,98.0,16.7,1,1
66302,90.0,14.4,1,0
66303,71.0,20.3,0,0
66304,73.0,20.5,0,0
66305,69.0,21.1,0,1
66306,88.0,18.8,1,0
66307,74.0,15.6,0,0
66308,61.0,16.0,0,0
66309,70.0,15.7,0,0
66310,51.0,16.1,0,0
66311,51.0,14.8,0,0
66312,49.0,21.0,0,0
66313,46.0,25.4,0,0
66314,78.0,20.5,0,0
66315,56.0,24.1,0,0
66316,68.0,18.3,0,0
66317,61.0,15.7,0,0
66318,66.0,12.9,0,0
66319,60.0,15.3,0,0
66320,54.0,17.0,0,0
66321,54.0,16.5,0,0
66322,61.0,16.2,0,0
66323,67.0,16.6,0,0
66324,88.0,13.6,0,1
66325,64.0,15.6,1,0
66326,65.0,15.5,0,0
66327,77.0,15.0,0,0
66328,70.0,15.8,0,0
66329,64.0,19.8,0,0
66330,37.0,24.9,0,0
66331,77.0,19.3,0,0
66332,58.0,16.8,0,0
66333,75.0,19.6,0,0
66334,48.0,27.2,0,0
66335,64.0,17.8,0,0
66336,47.0,25.1,0,1
66337,95.0,18.5,1,0
66338,77.0,19.4,0,0
66339,66.0,17.9,0,0
66340,76.0,17.1,0,0
66341,72.0,18.2,0,0
66342,83.0,19.2,0,0
66343,78.0,18.7,0,0
66344,75.0,20.8,0,0
66345,46.0,26.5,0,0
66346,46.0,26.8,0,1
66347,58.0,15.7,1,0
66348,81.0,15.8,0,0
66349,85.0,16.9,0,0
66350,84.0,17.0,0,0
66351,48.0,22.4,0,1
66352,82.0,15.8,1,0
66353,71.0,14.2,0,0
66354,76.0,17.3,0,0
66355,68.0,15.8,0,0
66356,52.0,13.1,0,0
66357,71.0,15.2,0,1
66358,77.0,15.5,1,0
66359,78.0,17.0,0,0
66360,71.0,16.5,0,0
66361,66.0,15.6,0,0
66362,54.0,17.3,0,0
66363,68.0,15.2,0,0
66364,65.0,14.4,0,0
66365,54.0,16.5,0,1
66366,58.0,14.0,1,0
66367,78.0,13.3,0,0
66368,30.0,21.8,0,1
66369,68.0,19.8,1,0
66370,58.0,20.1,0,0
66371,65.0,14.6,0,0
66372,52.0,14.0,0,0
66373,63.0,15.8,0,0
66374,56.0,22.0,0,0
66375,64.0,12.8,0,0
66376,56.0,12.3,0,0
66377,64.0,11.2,0,0
66378,68.0,13.3,0,0
66379,70.0,12.9,0,0
66380,59.0,15.1,0,0
66381,71.0,12.2,0,0
66382,76.0,14.4,0,0
66383,49.0,19.7,0,0
66384,70.0,11.7,0,0
66385,67.0,10.6,0,0
66386,85.0,10.8,0,0
66387,72.0,13.5,0,0
66388,58.0,13.5,0,0
66389,79.0,13.5,0,1
66390,92.0,12.3,1,0
66391,78.0,13.6,0,0
66392,71.0,14.0,0,0
66393,74.0,15.2,0,0
66394,68.0,14.3,0,0
66395,82.0,10.8,0,1
66396,81.0,15.2,1,1
66397,65.0,19.7,1,0
66398,80.0,15.5,0,0
66399,76.0,12.1,0,1
66400,96.0,13.7,1,1
66401,86.0,8.6,1,1
66402,68.0,10.3,1,0
66403,77.0,10.5,0,0
66404,77.0,13.7,0,0
66405,85.0,14.4,0,0
66406,84.0,14.9,0,1
66407,90.0,10.7,1,1
66408,92.0,10.1,1,0
66409,80.0,11.3,0,1
66410,93.0,9.6,1,0
66411,84.0,11.4,0,0
66412,76.0,11.3,0,0
66413,66.0,14.2,0,0
66414,62.0,15.6,0,0
66415,74.0,13.6,0,0
66416,74.0,13.5,0,1
66417,85.0,12.9,1,0
66418,63.0,11.3,0,0
66419,66.0,11.4,0,0
66420,65.0,12.7,0,0
66421,69.0,14.4,0,1
66422,91.0,12.7,1,1
66423,72.0,13.3,1,0
66424,67.0,13.8,0,0
66425,79.0,6.4,0,0
66426,79.0,10.7,0,1
66427,95.0,11.2,1,0
66428,74.0,11.0,0,0
66429,76.0,12.4,0,0
66430,77.0,11.9,0,0
66431,82.0,12.7,0,1
66432,65.0,15.0,1,1
66433,93.0,9.0,1,0
66434,90.0,10.7,0,0
66435,69.0,10.5,0,0
